session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
61911a777bc93df3d798f335,5f9f0eb95a97fa1106a7a172,APPROVED,2021-11-14 14:17:27.021000,2021-11-14 14:44:20.845000,1613.824,21,45,0,100,2021-11-14 23:00:56.496000,78C7C056,Nigeria,South Africa,Other,English,South Africa,Male,Yes
61911de8d21b0884f06b1a15,60f950992bfc113a53c3eb2f,TIMED-OUT,2021-11-14 14:32:10.539000,,84591.741397,64,29,0,100,,,United Kingdom,United Kingdom,Other,English,United Kingdom,Male,No
6191200667688030eba45b40,60c7538ecc97bc28d62f635d,APPROVED,2021-11-14 14:41:20.137000,2021-11-14 15:05:48.770000,1468.633,30,33,0,100,2021-11-14 23:00:56.579000,78C7C056,South Africa,South Africa,Full-Time,English,South Africa,Male,No
619120b88f65edb3938b5608,5c4f91fd97483d0001567f1b,REJECTED,2021-11-14 14:44:09.927000,2021-11-14 14:54:00.312000,590.385,31,195,2,99,2021-11-14 20:35:43.630000,78C7C056,Ireland,Ireland,DATA EXPIRED,English,Ireland,Female,DATA EXPIRED
6191210235f9e609a34e4c63,5f3ab64e0dda76127bcc344e,APPROVED,2021-11-14 14:45:22.448000,2021-11-14 15:02:53.878000,1051.43,21,88,0,100,2021-11-14 23:00:56.649000,78C7C056,Turkey,South Africa,DATA EXPIRED,English,South Africa,Male,DATA EXPIRED
619122252add5e5c767e966b,600823f4e4ff8838b38948f6,APPROVED,2021-11-14 14:51:54.972000,2021-11-14 15:31:34.734000,2379.762,24,32,0,100,2021-11-14 23:01:00.077000,78C7C056,South Africa,South Africa,DATA EXPIRED,English,South Africa,Female,DATA EXPIRED
619122b70d26d92a1f266415,607184500f0f361d7c1d48e1,APPROVED,2021-11-14 14:52:45.498000,2021-11-14 15:04:46.559000,721.061,33,66,0,100,2021-11-14 23:01:00.162000,78C7C056,Zimbabwe,South Africa,DATA EXPIRED,English,Zimbabwe,Female,DATA EXPIRED
619122dc47c8bda15c0a5f8b,6027fcf874e6340b986a4b60,APPROVED,2021-11-14 14:53:16.145000,2021-11-14 15:31:00.264000,2264.119,26,39,0,100,2021-11-14 23:00:56.735000,78C7C056,South Africa,South Africa,Unemployed (and job seeking),English,South Africa,Male,Yes
619122dcda29264855471e35,60768c72f4cc270141585ff8,APPROVED,2021-11-14 14:53:25.553000,2021-11-14 15:22:46.324000,1760.771,22,25,0,100,2021-11-14 23:01:00.234000,78C7C056,South Africa,South Africa,Unemployed (and job seeking),English,South Africa,Female,No
6191236b2be5a86e96e57f5e,5bb49bd2f1f9ba0001406a60,APPROVED,2021-11-14 14:55:41.746000,2021-11-14 15:09:34.827000,833.081,21,77,0,100,2021-11-14 23:01:00.312000,78C7C056,United Kingdom,United Kingdom,Other,English,United Kingdom,Female,Yes
